filename,label,brightness,contrast,sharpness,dark_pixel_ratio,bright_pixel_ratio,saturation,edge_density,noise_level,entropy,gradient_mean,gradient_std,strong_edge_ratio,local_contrast_mean,local_contrast_std,patch_intensity_std,patch_intensity_range,extreme_pixel_ratio,laplacian_extreme_ratio
koniq_8728715575_clean_0.jpg,clean,94.5116,50.4284,3252.121,0.1366,0.0175,111.9045,0.275,11.9982,7.6124,125.0522,99.8638,0.3194,30.8379,11.0562,15.7918,53.2699,0.0413,0.0168
koniq_8774523686_clean_0.jpg,clean,33.5682,24.4588,212.0328,0.8198,0.0,213.2182,0.0211,3.1597,5.6296,20.2962,55.5844,0.0294,6.945,12.8546,10.9747,43.0723,0.0405,0.0196
koniq_8841313273_clean_0.jpg,clean,84.8453,65.5029,1772.1535,0.3526,0.0296,132.8088,0.1187,8.8289,7.6591,77.2383,118.5947,0.1531,25.1468,20.6507,39.4494,154.9341,0.1426,0.0243
koniq_8909034593_clean_0.jpg,clean,49.758,39.6797,1368.9074,0.5038,0.0032,185.8899,0.1139,7.9153,6.9284,87.2213,116.1378,0.1637,26.3072,16.6533,8.9537,34.3407,0.1359,0.0259
koniq_8911411937_clean_0.jpg,clean,86.2638,56.3818,10446.4926,0.2168,0.0397,160.99,0.3359,20.1302,7.6317,168.624,129.3924,0.4554,39.215,14.5142,10.6972,34.5879,0.088,0.0157
koniq_8995226934_clean_0.jpg,clean,129.4168,28.2211,2366.9069,0.0129,0.0009,173.2075,0.2142,9.9038,6.7455,90.9165,71.6135,0.1489,20.1959,10.067,7.5574,25.8271,0.0027,0.0159
koniq_9042624878_clean_0.jpg,clean,116.1899,85.4362,1320.6902,0.3007,0.1903,116.5012,0.0796,7.8625,7.6741,68.5266,132.4516,0.1339,27.1857,27.2434,49.8143,186.4051,0.1666,0.0276
koniq_9048453025_clean_0.jpg,clean,111.3167,65.5252,12198.6785,0.125,0.0962,56.648,0.2847,22.8649,7.8502,217.6769,183.812,0.5314,50.1193,14.4904,25.172,89.8959,0.0734,0.0161
koniq_9054377711_clean_0.jpg,clean,116.6491,88.9973,3424.055,0.2707,0.2394,69.1358,0.1651,12.3134,7.3967,104.9946,132.0425,0.2435,29.8466,20.7714,63.9613,196.3634,0.2615,0.0249
koniq_9159337218_clean_0.jpg,clean,127.5876,22.9334,385.2207,0.0042,0.0019,177.9753,0.0399,4.1566,6.469,27.8408,52.9616,0.0395,8.4957,9.1919,11.3386,38.0218,0.0013,0.0263
koniq_9188509301_clean_0.jpg,clean,93.7975,44.063,323.4964,0.0571,0.0124,195.0813,0.0293,3.7183,7.2425,39.7514,36.4633,0.0155,11.9619,8.7476,29.0914,99.2132,0.0332,0.0226
koniq_9249272493_clean_0.jpg,clean,64.0026,60.1745,3430.1154,0.4613,0.0244,103.6507,0.151,11.7874,7.3606,95.1772,123.1181,0.2068,26.2179,20.2606,33.3361,111.7251,0.2702,0.0246
koniq_9251645143_clean_0.jpg,clean,199.1122,23.7516,2048.5149,0.002,0.1405,12.6619,0.0575,8.8686,5.9739,36.3991,84.9686,0.0907,8.6275,13.9917,9.8322,34.4542,0.0021,0.0299
koniq_9255279783_clean_0.jpg,clean,141.6018,63.2697,370.6546,0.0365,0.1913,120.6091,0.0509,3.9469,7.2678,41.0417,63.9279,0.0487,14.9643,14.3494,46.7486,148.6756,0.0401,0.0243
koniq_9256620726_clean_0.jpg,clean,108.9218,59.8419,2218.1399,0.1797,0.028,185.2303,0.0565,8.7139,7.7083,48.5455,94.0701,0.0793,18.018,18.5025,37.9214,120.4543,0.0233,0.0249
koniq_9269537075_clean_0.jpg,clean,160.0874,44.036,72.1807,0.0008,0.151,179.7742,0.0186,1.8474,7.3536,25.0686,36.6349,0.0177,10.5808,8.8421,28.1307,113.2912,0.0556,0.0179
koniq_9379457487_clean_0.jpg,clean,162.8612,28.1854,352.4022,0.0013,0.0093,123.8859,0.0532,4.0684,6.7456,45.9816,59.4979,0.0404,13.2188,12.0058,9.6479,36.679,0.0001,0.0201
koniq_9408208696_clean_0.jpg,clean,123.2363,57.3432,839.2186,0.0026,0.1083,179.4591,0.0692,6.0226,6.8465,46.1428,94.9993,0.0935,14.9461,20.1453,37.3602,119.5023,0.048,0.0249
koniq_9408400121_clean_0.jpg,clean,113.7462,49.9293,3439.6415,0.0191,0.059,80.6575,0.2294,12.4838,7.5001,126.2325,118.8607,0.2902,30.2324,12.8173,23.5554,85.2751,0.0207,0.0219
koniq_9438182965_clean_0.jpg,clean,47.7198,67.412,2382.1781,0.6424,0.0164,55.4285,0.1242,9.6054,4.9273,71.9983,116.0208,0.1746,24.7859,25.4434,25.5845,72.1519,0.5906,0.0233
koniq_9442161547_clean_0.jpg,clean,46.7894,47.7636,921.7629,0.5295,0.0004,164.3144,0.0808,6.4409,6.7759,53.5512,88.6542,0.1022,17.4624,16.4452,26.7343,105.9867,0.3234,0.0248
koniq_9474360756_clean_0.jpg,clean,127.5184,40.5714,290.3191,0.0391,0.0003,141.7548,0.0368,3.8856,6.9685,26.9392,59.7588,0.0451,10.0777,13.2368,22.4373,94.4885,0.0046,0.028
koniq_9490079439_clean_0.jpg,clean,197.3062,56.7482,1183.4483,0.0275,0.4953,81.1722,0.0575,7.6695,6.8151,43.829,97.9694,0.0853,12.3212,18.8211,44.2198,124.4309,0.2511,0.0294
koniq_9522817562_clean_0.jpg,clean,169.5789,56.7487,547.3484,0.0402,0.1424,154.1485,0.0895,5.0443,7.2904,51.5232,71.9569,0.0905,14.6891,13.3335,46.2543,179.9215,0.0083,0.024
koniq_9527980922_clean_0.jpg,clean,145.8855,47.0524,2044.9969,0.0502,0.0326,108.417,0.1848,9.4529,7.4374,99.5456,96.9359,0.228,26.7867,11.5618,24.314,85.0053,0.0231,0.02
koniq_9594906572_clean_0.jpg,clean,104.1331,75.7889,4393.6754,0.3037,0.0438,109.0845,0.1707,13.6689,7.6871,114.3553,145.5969,0.2319,33.2652,23.896,45.7423,160.0855,0.1834,0.0234
koniq_9641836616_clean_0.jpg,clean,176.5054,47.6705,2268.4048,0.0285,0.1257,94.7858,0.1482,9.6961,7.154,88.7057,102.254,0.1789,24.0183,16.2275,22.3325,65.5339,0.0271,0.0248
koniq_9655773082_clean_0.jpg,clean,177.1667,57.3404,642.8401,0.0931,0.055,35.8314,0.0502,5.2911,6.3981,42.1499,75.5518,0.0597,13.6287,17.9856,34.5721,112.9581,0.0394,0.0216
koniq_9723836931_clean_0.jpg,clean,68.6255,44.0489,2248.052,0.2649,0.0138,162.6588,0.1732,9.8645,7.0799,89.2533,118.939,0.2043,23.9932,17.8984,20.5393,69.8186,0.113,0.0221
koniq_9768559232_clean_0.jpg,clean,146.7693,53.9195,2602.0573,0.0269,0.1051,31.1282,0.2735,10.5744,7.7424,125.9866,99.3032,0.2957,31.5431,11.8359,18.8194,68.9255,0.0331,0.0172
koniq_9991999836_clean_0.jpg,clean,139.4354,60.1659,1110.438,0.1216,0.0082,120.9096,0.0775,6.735,7.2128,49.3079,86.7231,0.0887,15.8671,17.3944,39.1817,148.4316,0.0092,0.0234
original_baby_clean_0.jpg,clean,113.1964,58.5265,728.1338,0.0912,0.0544,99.8261,0.1048,5.6142,7.7185,70.1307,74.2314,0.1117,24.7195,13.2658,39.9189,166.6744,0.0525,0.0244
original_candy_clean_0.jpg,clean,141.31,64.165,49.8668,0.0986,0.0791,154.9434,0.0213,1.6303,7.7764,31.9771,46.0497,0.0272,14.303,13.772,25.6043,89.0554,0.0343,0.0195
original_desk_clean_0.jpg,clean,96.6762,54.3408,783.1208,0.115,0.0223,79.9822,0.0924,6.3059,7.6229,54.1889,85.6787,0.1086,13.5786,14.3512,33.0398,115.7057,0.0552,0.0242
original_dining_clean_0.jpg,clean,164.2155,59.9755,483.8452,0.0447,0.195,54.9036,0.0505,4.9402,7.6262,42.2836,78.1344,0.0633,14.1675,17.281,33.8757,115.5456,0.05,0.0257
original_forest_clean_0.jpg,clean,86.4977,54.1605,2502.6456,0.2151,0.0151,144.5521,0.1713,10.5552,7.5249,96.4818,108.5278,0.2104,23.5672,15.5581,32.8373,106.2883,0.0077,0.0221
original_holi_clean_0.jpg,clean,110.9584,62.5198,2053.764,0.1421,0.0799,131.6852,0.1016,8.8979,7.8167,69.5557,101.0184,0.1309,24.0466,19.0431,34.2555,119.6578,0.0294,0.0234
original_human_clean_0.jpg,clean,59.4979,46.9674,514.0946,0.3212,0.0015,103.805,0.0395,4.5205,6.1302,25.8657,56.7738,0.0437,9.0667,12.554,27.7381,103.7592,0.269,0.0269
original_image_clean_0.jpg,clean,56.2958,28.4528,18.1115,0.0152,0.003,151.0698,0.0042,0.9464,3.1027,6.5396,22.3218,0.0047,2.5393,6.7471,15.5029,46.0578,0.0022,0.0143
original_masha_clean_0.jpg,clean,148.5618,54.9375,1252.8177,0.0473,0.0332,187.2029,0.0902,7.3467,6.8722,49.0567,79.0504,0.0928,11.51,13.2681,29.85,88.8338,0.0177,0.0249
original_panda_clean_0.jpg,clean,95.193,65.0842,1663.4927,0.2927,0.0292,133.3023,0.0921,8.2531,7.6993,66.029,91.3564,0.1084,18.6515,15.8314,42.4285,127.8469,0.0936,0.0232
original_smoke_clean_0.jpg,clean,108.6425,53.3294,44.8215,0.0,0.1068,61.1788,0.0128,1.5626,6.8368,30.1884,30.2551,0.0081,10.1046,7.4037,38.1264,134.9162,0.0037,0.0194
original_temple_clean_0.jpg,clean,79.9015,61.8552,1479.8788,0.34,0.0205,150.4036,0.1092,8.731,7.4403,72.9935,109.5537,0.1577,19.1481,19.2754,36.9218,115.7177,0.2447,0.024
original_tiger_clean_0.jpg,clean,84.2429,64.4542,2068.6915,0.2902,0.0469,197.5428,0.1729,9.7721,7.7047,93.3184,103.0778,0.1849,20.5115,16.5218,31.2937,107.3755,0.1272,0.0197
original_zombie_clean_0.jpg,clean,69.2615,52.5117,725.3192,0.4233,0.0,148.7829,0.0409,5.854,6.9019,34.54,88.1301,0.0608,16.6615,19.603,26.7384,89.0188,0.0222,0.0235
koniq_10004473376_defect_0.jpg,defect,99.1162,72.8524,5948.1311,0.2558,0.1154,89.8998,0.2153,15.4777,7.8023,124.7538,146.8021,0.2803,32.8622,22.5742,32.5747,111.2001,0.1047,0.0222
koniq_10069534975_defect_0.jpg,defect,118.924,51.7865,2624.838,0.0951,0.0033,142.1821,0.1567,10.6959,7.5009,91.4207,115.7701,0.2125,25.7175,20.0337,22.3823,99.1494,0.0142,0.0205
koniq_10218118033_defect_0.jpg,defect,115.5106,73.678,2925.5456,0.2422,0.1013,157.4626,0.1476,11.9413,7.8801,108.185,152.9705,0.243,36.4314,22.2219,33.4448,119.9814,0.101,0.0209
koniq_10362672006_defect_0.jpg,defect,99.4388,55.4968,6013.0289,0.1363,0.0237,144.0612,0.2958,15.8071,7.7265,153.012,125.5344,0.3984,35.6673,13.8556,27.1731,93.6479,0.0368,0.018
koniq_10423472445_defect_0.jpg,defect,82.721,65.0068,1250.0001,0.3731,0.0567,82.7106,0.0558,7.4043,7.5086,49.028,104.8221,0.0837,19.2682,22.7733,34.6317,119.8673,0.1703,0.0271
koniq_10446810546_defect_0.jpg,defect,90.8603,60.8905,1537.1474,0.2396,0.0389,130.6921,0.1217,8.1174,7.6613,77.9543,107.4055,0.1604,24.7824,17.9492,33.6292,117.7965,0.0632,0.0232
koniq_10597114264_defect_0.jpg,defect,83.9715,63.5392,1899.7412,0.3152,0.01,154.7648,0.1425,9.2093,7.4971,83.3608,116.3884,0.1732,27.4525,20.95,29.2057,113.0111,0.1553,0.0206
koniq_10615424764_defect_0.jpg,defect,191.3264,98.1629,273.0273,0.1215,0.7002,8.5444,0.0248,3.7505,3.3566,20.8781,79.1655,0.0397,10.6143,21.5575,74.4301,182.7113,0.7645,0.022
koniq_10680502673_defect_0.jpg,defect,169.333,27.7498,1069.6629,0.0064,0.0252,79.6149,0.1296,6.6672,6.7011,62.962,67.0401,0.0953,17.0563,8.1609,9.9989,36.4987,0.0026,0.02
koniq_107799222_defect_0.jpg,defect,187.5632,34.2364,587.4859,0.0113,0.0708,12.2381,0.0491,5.1719,5.9876,43.6323,67.2396,0.0499,12.4055,14.5885,15.0731,50.3341,0.0135,0.0204
koniq_10828395135_defect_0.jpg,defect,117.6868,30.2241,501.5956,0.0057,0.0076,113.1692,0.0688,4.6286,6.8254,42.6192,54.0087,0.0486,12.3902,10.1282,12.6153,44.384,0.0003,0.0238
koniq_10866561184_defect_0.jpg,defect,189.6231,40.8653,433.7858,0.0008,0.3434,78.1449,0.0599,4.3319,7.0445,42.5338,55.4812,0.0483,13.5575,10.031,23.8725,102.6446,0.009,0.0237
koniq_10899733355_defect_0.jpg,defect,134.0522,58.3156,5855.7247,0.0706,0.0937,123.5484,0.3022,15.9698,7.8332,175.9591,141.1452,0.4568,39.4497,13.4127,27.971,109.6933,0.0329,0.0224
koniq_10921653346_defect_0.jpg,defect,42.9147,50.8458,1074.0134,0.5818,0.0163,198.1379,0.0632,6.4669,6.5096,54.9499,117.1596,0.0995,19.6427,24.1314,27.594,82.1088,0.464,0.0185
koniq_10953973716_defect_0.jpg,defect,78.7924,35.4403,929.56,0.1164,0.004,191.3129,0.0877,6.6628,7.0546,66.8049,79.6528,0.0978,17.9564,13.49,18.136,64.2756,0.0111,0.0233
koniq_11159983896_defect_0.jpg,defect,117.2208,86.0883,544.0569,0.2537,0.2454,71.1458,0.0539,4.8097,7.5766,37.7164,49.8652,0.0379,11.7723,11.1076,76.5063,221.1699,0.1517,0.0233
koniq_11250215644_defect_0.jpg,defect,145.1671,58.5844,764.5015,0.0675,0.0547,111.5927,0.0651,5.9669,7.6639,56.1111,104.7382,0.1053,19.9892,18.5878,38.7078,124.5721,0.0362,0.0258
koniq_11269626135_defect_0.jpg,defect,80.9969,63.5792,4130.4191,0.3745,0.0458,135.2475,0.1594,13.4518,7.5585,120.1001,162.0207,0.273,35.9111,23.2661,26.3745,98.9522,0.1493,0.0231
koniq_11273190884_defect_0.jpg,defect,165.2704,70.8022,2172.7781,0.0501,0.3484,129.3392,0.1656,9.7834,7.7076,109.928,131.6036,0.2328,34.945,22.1013,36.9296,118.4693,0.2076,0.0237
koniq_11321228905_defect_0.jpg,defect,98.8953,61.8748,3621.1571,0.1546,0.0315,164.9829,0.1634,11.6619,7.7024,81.8537,92.8085,0.1552,20.9096,14.6565,42.9122,140.9837,0.0577,0.0216
koniq_11369797883_defect_0.jpg,defect,70.4875,62.1249,1503.8247,0.4934,0.0145,195.5877,0.105,8.1728,7.3227,70.1319,111.9341,0.1594,23.5223,21.6402,34.5395,121.5449,0.1596,0.0261
koniq_1360663704_defect_0.jpg,defect,112.5448,49.9347,7182.4265,0.0936,0.0119,157.8266,0.2031,16.6039,7.6298,115.792,122.3466,0.2802,27.6248,18.483,24.7784,73.0376,0.0329,0.0203
koniq_136948336_defect_0.jpg,defect,118.5524,85.5468,4720.4566,0.2885,0.2285,63.18,0.1582,13.9956,7.781,111.7454,149.2043,0.2471,36.4782,24.5478,51.8628,180.1991,0.1769,0.0239
koniq_1519242706_defect_0.jpg,defect,176.0681,49.9081,1686.7637,0.0144,0.2372,85.0437,0.0976,9.1322,7.272,58.8361,99.2819,0.0954,14.8808,17.1449,36.4486,92.1163,0.0321,0.02
koniq_2044507520_defect_0.jpg,defect,76.2109,22.1326,226.9452,0.0078,0.0036,169.6829,0.0171,3.0134,5.5471,11.6025,47.2898,0.0223,4.2714,11.5241,9.0815,31.3543,0.0015,0.0173
koniq_2152767186_defect_0.jpg,defect,66.2897,32.6293,274.9188,0.1966,0.0111,232.3294,0.0362,3.4682,6.5619,27.0722,65.8572,0.0512,10.7662,15.6727,16.8214,55.1182,0.0074,0.0243
koniq_234944177_defect_0.jpg,defect,175.4723,55.1436,374.5315,0.0227,0.2628,101.1681,0.023,4.3563,7.453,38.8978,65.8808,0.0307,13.194,14.5116,37.5672,125.7489,0.0722,0.018
koniq_2362202039_defect_0.jpg,defect,142.8098,24.5837,242.3204,0.0075,0.0051,124.0958,0.0236,3.3808,4.9728,19.0771,61.0937,0.0344,6.854,13.5933,5.5516,17.77,0.0004,0.0213
koniq_2444937456_defect_0.jpg,defect,182.6261,39.4834,4097.6396,0.0022,0.1914,102.016,0.3245,12.6815,7.1989,118.5141,73.7332,0.2803,25.119,7.3984,21.0489,77.7781,0.0299,0.0124
koniq_2517718928_defect_0.jpg,defect,71.6568,55.1706,1764.4378,0.4145,0.0067,23.5359,0.1024,8.5919,7.3053,63.5676,77.4319,0.0972,18.6273,13.5362,34.161,109.5937,0.0486,0.0238
koniq_2578890441_defect_0.jpg,defect,111.4844,64.3433,2793.5474,0.1191,0.1078,127.7771,0.1508,10.5487,7.7772,93.0487,115.3091,0.2044,27.2388,18.8464,40.4461,142.1061,0.0687,0.0211
koniq_2785267250_defect_0.jpg,defect,160.4966,98.1479,821.8894,0.2042,0.4862,42.6111,0.0394,5.6552,5.9544,36.1913,79.3969,0.0578,14.4818,21.0335,81.4034,230.2298,0.5546,0.0157
koniq_2808286292_defect_0.jpg,defect,125.4379,83.6372,4194.0143,0.1738,0.2251,75.1213,0.173,13.1101,7.3663,107.9288,136.1246,0.2472,31.8627,23.0352,54.1833,164.075,0.2638,0.023
koniq_2818844013_defect_0.jpg,defect,168.34,85.4688,2584.5828,0.1093,0.4533,52.692,0.1743,10.9024,7.2708,107.748,142.1204,0.2508,33.254,23.0828,65.0483,188.2458,0.411,0.0225
koniq_2839494557_defect_0.jpg,defect,119.4088,35.6289,2098.9129,0.0363,0.0055,138.6641,0.1467,9.1533,7.1036,76.2708,64.2307,0.0898,18.2717,9.204,16.2181,66.1663,0.0015,0.0169
koniq_2937190977_defect_0.jpg,defect,118.3952,87.4592,4678.209,0.305,0.1425,77.7881,0.1395,14.153,7.5583,97.7951,146.0885,0.2154,26.9379,22.5882,67.9222,209.9248,0.2613,0.0255
koniq_2939787669_defect_0.jpg,defect,114.8167,83.7296,2142.052,0.2619,0.2011,64.8014,0.157,9.8168,7.3119,106.5572,134.5908,0.2568,32.6378,22.0333,55.6055,173.775,0.2132,0.0236
koniq_2941933060_defect_0.jpg,defect,168.7991,71.2368,1706.588,0.0403,0.3728,122.6166,0.1331,8.691,6.6486,66.2853,88.6529,0.1304,17.0915,16.8019,54.101,169.2644,0.3193,0.0192
koniq_2964711556_defect_0.jpg,defect,162.4861,77.9762,1200.4289,0.0619,0.444,85.6029,0.0689,7.3453,7.3399,62.5146,123.0417,0.1227,25.962,25.6767,37.4889,136.1511,0.0816,0.0268
koniq_2990464677_defect_0.jpg,defect,126.6732,96.8944,454.6403,0.2825,0.3293,149.1829,0.0527,4.4837,7.3478,46.2047,81.9913,0.0761,18.7089,20.493,71.6664,232.8223,0.404,0.0197
koniq_3026852045_defect_0.jpg,defect,19.8818,48.3092,8238.1575,0.853,0.0134,68.0033,0.1266,17.9947,3.669,96.981,176.8238,0.2269,27.7514,24.6615,7.8532,26.384,0.8338,0.0269
koniq_3073970642_defect_0.jpg,defect,66.8145,52.4674,342.1895,0.4442,0.0195,209.5593,0.0298,4.2137,7.1504,35.7068,86.408,0.0531,12.0824,18.5372,37.6333,122.6829,0.1405,0.0269
koniq_313424539_defect_0.jpg,defect,64.5957,39.7558,1336.0491,0.2686,0.0089,103.7353,0.1084,7.7805,7.0611,72.423,99.7809,0.1245,20.1695,16.9895,14.1018,47.1531,0.027,0.0234
koniq_318700026_defect_0.jpg,defect,109.9212,53.8095,1954.2681,0.1183,0.0624,142.6636,0.0769,8.3592,7.4959,52.5652,78.6712,0.0948,16.2324,14.5957,32.0943,153.2968,0.025,0.0263
koniq_3253636665_defect_0.jpg,defect,144.3974,68.8938,5462.0658,0.1598,0.101,80.7327,0.1694,15.046,7.5754,103.3708,136.2026,0.2472,27.1522,20.84,45.3013,132.6613,0.0315,0.023
koniq_3255665645_defect_0.jpg,defect,177.614,56.0187,1613.9189,0.0059,0.3115,107.4779,0.1132,8.7489,7.4048,63.1387,92.7396,0.1325,17.5643,13.9225,40.8668,123.0004,0.1604,0.025
koniq_3315237185_defect_0.jpg,defect,132.2292,62.9263,2250.7805,0.1105,0.0018,156.6155,0.1143,9.3864,7.4791,65.3372,90.8815,0.1383,18.5561,17.2513,45.55,147.8893,0.0378,0.0219
koniq_3320115265_defect_0.jpg,defect,166.8453,86.0556,22064.5323,0.1436,0.47,73.8905,0.2837,30.4142,7.3877,307.2534,282.6269,0.5844,75.3356,14.0708,21.7149,76.1737,0.3317,0.0123
koniq_3362731032_defect_0.jpg,defect,88.4846,55.0776,478.079,0.295,0.0068,206.2694,0.0244,4.6463,7.278,24.9369,68.6908,0.0362,9.7457,14.9503,37.396,132.1914,0.0751,0.0223
koniq_3367220434_defect_0.jpg,defect,47.8727,51.6852,372.0254,0.5952,0.0008,148.5991,0.0432,4.2875,6.3822,29.9943,65.5756,0.0537,11.4511,13.1341,37.9212,135.6949,0.4586,0.0229
koniq_3423896683_defect_0.jpg,defect,129.033,78.6317,4193.0478,0.1678,0.2,145.3729,0.2039,14.3443,7.9311,151.0118,167.7268,0.3467,45.6152,20.7822,28.6922,89.464,0.1443,0.0218
koniq_3463146453_defect_0.jpg,defect,188.4673,95.0101,1055.2946,0.1519,0.6496,15.9318,0.0567,6.8539,4.4811,50.6898,125.3331,0.0959,21.0696,29.815,60.7484,192.9188,0.6702,0.028
koniq_3662997757_defect_0.jpg,defect,110.1729,93.6571,817.2534,0.408,0.2803,42.8632,0.0855,6.1246,7.186,56.3531,98.038,0.1107,19.4922,20.9534,79.8618,223.4916,0.2648,0.0243
koniq_3773463532_defect_0.jpg,defect,117.6783,56.9261,2610.1527,0.0297,0.073,77.4921,0.133,10.0318,7.6224,78.1039,82.7926,0.127,20.2591,14.339,31.0643,108.0879,0.0149,0.0217
koniq_3815098207_defect_0.jpg,defect,82.3595,56.32,2242.0423,0.1956,0.0291,135.3319,0.116,9.3728,7.3078,70.6273,90.9157,0.1437,20.4666,17.2896,31.3943,108.8742,0.0168,0.0264
koniq_3921589638_defect_0.jpg,defect,106.0704,74.8368,603.5505,0.3389,0.0269,124.5848,0.069,5.3794,7.5394,53.9587,91.7625,0.0949,22.3932,20.4059,45.3348,153.2833,0.1855,0.0137
koniq_3948135332_defect_0.jpg,defect,138.8199,43.2918,1133.3221,0.0276,0.0103,117.0592,0.1468,6.7521,7.3682,75.8248,57.2278,0.0927,20.6694,10.9727,18.6393,65.9451,0.0063,0.0161
koniq_3961459513_defect_0.jpg,defect,168.6033,47.0571,1796.1015,0.027,0.1001,89.2673,0.1508,8.4851,7.2792,82.1306,81.6173,0.1267,22.2837,14.4334,11.9234,54.5933,0.0099,0.0163
koniq_411025625_defect_0.jpg,defect,138.5455,89.8824,899.117,0.2291,0.4783,32.9917,0.0314,5.6174,6.506,34.003,67.1205,0.0455,13.2009,19.4285,68.8299,179.0789,0.0477,0.0121
koniq_4185039279_defect_0.jpg,defect,160.9673,81.523,1738.4277,0.1328,0.4768,39.7398,0.1263,9.0908,7.1664,88.2648,135.9257,0.2107,26.8863,26.0893,56.9588,183.8793,0.0407,0.0241
koniq_4194428227_defect_0.jpg,defect,86.2338,55.2403,1356.4238,0.2736,0.0086,132.2973,0.1059,7.4367,7.6134,61.7756,77.1644,0.0886,19.2715,14.2546,29.8373,93.7405,0.0669,0.0196
koniq_4228738752_defect_0.jpg,defect,55.0719,56.0715,1824.3139,0.6093,0.0069,206.8124,0.0368,7.8458,7.0072,34.4695,67.9614,0.0546,12.3095,16.0086,32.6408,93.5618,0.1864,0.0203
koniq_4237536969_defect_0.jpg,defect,118.4831,23.9121,1137.3525,0.0084,0.0004,135.9436,0.0449,6.5319,6.4636,30.0085,57.058,0.0451,8.1029,11.2732,13.2991,49.4117,0.0008,0.018
koniq_4251971063_defect_0.jpg,defect,131.9349,30.3953,945.1947,0.0581,0.0032,138.9984,0.0161,5.6969,5.2656,16.7389,54.7036,0.0286,5.2633,12.67,14.6734,54.6811,0.0083,0.0153
koniq_4281731487_defect_0.jpg,defect,122.8793,64.4409,520.0484,0.0657,0.1198,157.1049,0.0998,4.7079,7.7752,60.4638,70.0552,0.0927,21.1643,14.4767,39.579,135.4501,0.0777,0.0186
koniq_4305975001_defect_0.jpg,defect,129.6317,89.753,1994.9596,0.2284,0.2899,118.9166,0.086,9.3558,7.6356,77.6668,148.7716,0.1481,30.5298,30.6613,51.0049,173.9023,0.1769,0.0287
koniq_432860543_defect_0.jpg,defect,172.3027,62.5906,4327.4474,0.0362,0.3357,57.023,0.1227,14.0891,7.6313,97.9658,152.9445,0.2041,29.6745,25.7796,28.9698,102.3778,0.1477,0.0251
koniq_4344642946_defect_0.jpg,defect,195.1203,82.9505,2264.6921,0.072,0.6403,26.1076,0.0759,9.4142,5.4957,58.7359,119.829,0.1242,20.7788,25.7565,49.6512,181.6958,0.5911,0.0255
koniq_4495630749_defect_0.jpg,defect,82.1896,59.8304,3061.5171,0.3249,0.0237,142.1848,0.1525,11.6303,7.5872,94.4103,119.7059,0.2169,27.7003,17.9751,24.2253,79.8067,0.0988,0.0214
koniq_4524766514_defect_0.jpg,defect,130.5519,53.57,4649.6677,0.1236,0.0027,92.4728,0.1249,13.7952,7.077,94.9587,162.5744,0.2207,28.4225,27.6478,19.4223,61.0412,0.0425,0.0255
koniq_4563172093_defect_0.jpg,defect,101.6359,53.9121,3414.585,0.1405,0.0129,139.497,0.1806,11.7311,7.7084,104.1043,94.6241,0.2224,28.6258,14.19,28.8149,86.9365,0.0606,0.028
koniq_4619633197_defect_0.jpg,defect,155.7168,97.2588,636.475,0.2695,0.4699,26.2501,0.0362,5.4669,7.0386,33.1019,93.6885,0.0595,14.2933,22.8159,68.5131,193.2469,0.3948,0.0252
koniq_4710464067_defect_0.jpg,defect,196.8117,30.5523,410.6055,0.0001,0.3057,109.6746,0.062,4.3082,6.8404,53.0569,53.103,0.0497,17.5035,9.7045,6.5739,25.0998,0.028,0.0156
koniq_4881913692_defect_0.jpg,defect,60.872,48.0707,1666.4172,0.3091,0.0004,186.1934,0.0595,7.7416,5.158,36.9216,86.7978,0.0831,12.0794,17.8184,31.3694,99.4104,0.0269,0.0287
koniq_4992884384_defect_0.jpg,defect,140.1216,39.4745,566.8893,0.0162,0.0204,91.428,0.0319,5.2087,6.2954,29.9889,78.825,0.055,10.8031,15.9515,21.8779,81.8988,0.0014,0.0262
koniq_5079448176_defect_0.jpg,defect,165.2325,18.9915,1966.3642,0.0058,0.0013,105.4912,0.0168,7.9628,5.4525,14.8023,52.7473,0.0316,3.8355,11.3726,10.1198,40.4596,0.0004,0.022
koniq_5095300668_defect_0.jpg,defect,205.7937,66.2475,1884.4928,0.0011,0.6287,80.929,0.1057,8.4694,4.3642,53.3168,96.9401,0.117,17.1758,19.877,36.3346,114.1034,0.6215,0.0199
koniq_5097068931_defect_0.jpg,defect,139.0713,18.3271,1255.9281,0.002,0.0092,144.5347,0.0211,6.6586,5.6146,37.1052,47.5025,0.0244,8.5611,8.9117,8.9725,39.8153,0.0018,0.0133
koniq_5175429795_defect_0.jpg,defect,119.6808,72.1407,1225.1008,0.1357,0.1547,95.0695,0.0905,7.6129,7.7056,62.908,96.4422,0.1244,19.342,17.6624,54.9077,180.7825,0.0674,0.0252
koniq_5195185160_defect_0.jpg,defect,78.8974,70.4115,1043.3711,0.4176,0.0665,83.7288,0.1026,6.8918,7.5451,75.3851,122.3813,0.1543,27.8673,23.6166,40.5161,168.2049,0.1825,0.0261
koniq_5241841036_defect_0.jpg,defect,102.3814,77.0728,1210.6654,0.3444,0.0252,67.0587,0.0716,7.3903,6.5898,55.8448,114.0192,0.1098,20.1537,23.7303,57.7551,165.6204,0.279,0.0286
